49.348,0.111,0.739,0.000,1,2473,1
133.002,0.142,0.598,0.000,2,2473,2
148.005,0.107,0.475,0.000,3,2473,3
153.001,0.106,0.444,0.000,4,2473,4
153.991,-1.000,0.219,0.000,4,1644,2
180.999,0.107,0.444,0.000,5,2473,5
232.990,0.107,0.444,0.000,6,2473,6
248.011,0.106,0.444,0.000,7,2473,7
256.985,0.106,0.620,0.000,8,2473,8
258.008,-1.000,0.218,0.000,8,1644,6
275.980,0.106,0.445,0.000,9,2473,9
337.985,0.106,0.445,0.000,10,2473,10
343.991,0.105,0.444,0.000,11,2473,11
397.987,0.107,0.477,0.000,12,2473,12
414.985,0.107,0.444,0.000,13,2473,13
420.987,0.105,0.444,0.000,14,2473,14
425.988,0.107,0.444,0.000,15,2473,15
428.993,0.105,0.444,0.000,16,2473,16
456.970,0.106,0.445,0.000,17,2473,17
466.979,0.113,0.473,0.000,18,2473,18
468.984,0.105,0.444,0.000,19,2473,19
486.969,-1.000,0.219,0.000,19,1644,8
582.964,-1.000,0.220,0.000,19,2320,5
603.958,-1.000,0.249,0.000,19,2320,9
604.965,-1.000,0.218,0.000,19,1644,5
626.970,0.107,0.505,0.000,20,2473,20
643.957,-1.000,0.219,0.000,20,2320,20
691.973,-1.000,0.250,0.000,20,1644,11
695.968,0.107,0.476,0.000,21,2473,21
720.955,-1.000,4.953,0.054,21,5763,5
744.963,0.107,0.532,0.000,22,2473,22
784.968,-1.000,0.219,0.000,22,1938,9
791.969,0.107,0.444,0.000,23,2473,23
821.962,0.120,0.450,0.000,24,2473,24
875.944,0.107,0.445,0.000,25,2473,25
885.956,0.106,0.445,0.000,26,2473,26
890.946,0.106,0.444,0.000,27,2473,27
911.936,0.105,0.446,0.000,28,2473,28
920.935,0.109,0.445,0.000,29,2473,29
932.960,-1.000,0.517,0.000,29,1644,13
930.955,-1.000,5.411,0.000,29,703,9
992.956,0.107,0.504,0.000,30,2473,30
994.946,-1.000,0.221,0.000,30,1923,20
1009.952,-1.000,0.220,0.000,30,1644,17
1044.930,-1.000,0.219,0.000,30,2320,1
1052.936,0.116,0.450,0.000,31,2473,31
1065.924,0.137,0.507,0.000,32,2473,32
1068.941,0.106,0.475,0.000,33,2473,33
1079.928,-1.000,0.220,0.000,33,1644,15
1099.927,-1.000,0.220,0.000,33,1644,18
1154.922,-1.000,0.218,0.000,33,1644,1
1159.937,0.119,0.460,0.000,35,2473,34
1159.937,0.164,0.775,0.000,35,2473,35
1162.944,-1.000,0.218,0.000,35,1644,34
1169.922,-1.000,1.762,0.000,35,2653,9
1173.936,-1.000,0.218,0.000,35,1644,32
1185.925,-1.000,4.679,0.056,35,5763,32
1211.919,-1.000,0.250,0.000,35,2473,20
1217.921,-1.000,4.351,0.332,35,10112,6
1236.916,0.109,0.534,0.000,36,2473,36
1252.919,0.107,2.153,0.000,37,2473,37
1250.913,-1.000,5.102,0.121,37,5763,13
1265.921,-1.000,4.620,0.121,37,5763,11
1282.912,0.107,0.506,0.000,38,2473,38
