85.174,0.135,28.000,0.000,1,2473,1
143.990,0.112,0.459,0.000,2,2473,2
155.010,0.109,0.458,0.000,3,2473,3
158.008,0.107,0.458,0.000,4,2473,4
165.013,-1.000,13.206,0.000,5,1644,2
178.004,0.115,0.477,0.000,5,2473,5
214.012,0.108,0.462,0.000,6,2473,6
224.988,0.108,0.458,0.000,7,2473,7
231.013,0.107,0.458,0.000,8,2473,8
238.999,-1.000,0.233,0.000,8,1644,6
244.022,0.108,0.458,0.000,9,2473,9
286.985,0.111,0.514,0.000,10,2473,10
291.981,0.110,0.460,0.000,11,2473,11
329.980,0.109,0.460,0.000,12,2473,12
340.979,0.113,0.468,0.000,13,2473,13
346.013,0.109,0.459,0.000,14,2473,14
348.983,0.111,0.468,0.000,15,2473,15
350.976,0.109,0.459,0.000,16,2473,16
371.003,0.109,0.504,0.000,17,2473,17
378.007,0.126,0.466,0.000,18,2473,18
378.974,0.108,0.475,0.000,19,2473,19
461.002,-1.000,0.245,0.069,19,1644,8
488.999,0.117,0.466,0.000,20,2473,20
505.997,-1.000,0.413,0.000,20,2320,20
537.977,0.115,0.459,0.000,21,2473,21
571.963,-1.000,0.267,0.000,22,2320,9
571.963,0.119,0.530,0.000,22,2473,22
579.993,-1.000,0.235,0.000,22,2320,5
601.972,-1.000,0.234,0.000,22,1644,5
605.974,0.108,0.458,0.000,23,2473,23
625.995,0.109,0.502,0.000,24,2473,24
639.967,-1.000,0.233,0.000,24,1644,11
663.953,0.108,0.458,0.000,25,2473,25
670.960,0.115,0.458,0.000,26,2473,26
674.981,0.107,0.457,0.000,27,2473,27
688.955,0.108,0.459,0.000,28,2473,28
694.980,0.110,0.458,0.000,29,2473,29
745.957,0.108,0.503,0.000,30,2473,30
752.971,-1.000,14.255,0.000,30,1938,9
787.981,0.108,0.415,0.000,31,2473,31
796.971,0.108,0.460,0.000,32,2473,32
798.947,0.108,0.370,0.000,33,2473,33
717.982,-1.000,121.109,0.155,33,5763,5
858.974,-1.000,0.232,0.000,33,1644,13
862.973,0.123,0.468,0.000,35,2473,34
862.973,0.170,0.799,0.000,35,2473,35
865.969,-1.000,0.233,0.000,35,1644,34
856.955,-1.000,13.784,0.000,35,1923,20
904.939,-1.000,0.234,0.000,35,1644,32
916.958,0.121,1.807,0.000,36,2473,36
916.958,-1.000,5.993,0.000,36,5763,32
923.959,-1.000,0.279,0.000,36,1644,17
927.963,0.109,0.504,0.000,37,2473,37
912.938,-1.000,27.996,0.000,37,703,9
948.966,0.108,0.460,0.075,38,2473,38
955.940,0.109,0.459,0.000,39,2473,39
961.965,0.111,0.460,0.000,40,2473,40
977.932,0.107,0.459,0.065,41,2473,41
993.958,0.107,0.459,0.000,42,2473,42
1002.941,-1.000,0.234,0.061,42,1644,15
1010.952,-1.000,0.233,0.000,42,1644,18
1086.927,-1.000,0.234,0.000,42,2473,20
1104.921,-1.000,0.233,0.000,42,1644,39
1107.933,-1.000,0.233,0.000,42,2320,1
1110.950,0.111,0.460,0.000,43,2473,43
1119.919,0.107,0.459,0.000,44,2473,44
1176.956,-1.000,1.765,0.000,44,1644,29
1180.940,-1.000,0.242,0.061,44,1644,35
1180.940,-1.000,0.353,0.060,44,1644,36
1176.956,-1.000,5.163,0.154,44,5763,13
1202.915,-1.000,0.280,0.000,44,1644,40
1174.935,-1.000,30.570,0.000,44,2653,9
1213.936,-1.000,1.768,0.061,44,1644,27
1217.920,-1.000,0.279,0.000,44,1644,1
1213.936,-1.000,5.060,0.060,45,5763,11
1218.933,0.178,0.466,0.000,45,2473,45
1227.941,-1.000,0.279,0.000,45,1644,12
1198.942,-1.000,40.671,0.315,45,10112,6
1242.933,-1.000,0.280,0.000,45,2320,42
1249.929,-1.000,3.363,0.067,45,5763,39
1253.947,0.109,0.459,0.000,46,2473,46
1262.936,0.108,0.460,0.000,47,2473,47
1286.911,0.107,0.461,0.000,48,2473,48
1287.945,-1.000,0.234,0.064,48,1644,43
1291.931,-1.000,0.235,0.065,48,1644,41
1315.908,-1.000,0.235,0.000,48,1644,6
1342.933,-1.000,0.279,0.000,48,1644,26
1350.929,-1.000,0.234,0.059,48,2320,3
1355.916,-1.000,0.278,0.000,48,1644,42
1360.906,0.109,0.964,0.000,49,2473,49
1361.925,-1.000,0.252,0.000,49,1644,47
1370.924,-1.000,0.234,0.000,49,1644,46
1397.923,-1.000,0.238,0.063,49,1644,45
1417.929,0.112,0.461,0.065,50,2473,50
1187.919,-1.000,235.770,0.000,50,1754,32
1434.900,-1.000,4.801,0.151,50,5763,29
1441.919,-1.000,0.279,0.000,50,1923,11
1447.916,0.115,0.504,0.000,51,2473,51
1469.920,-1.000,0.233,0.000,51,1644,50
1478.924,0.107,0.463,0.000,52,2473,52
1495.913,-1.000,0.235,0.000,52,1644,19
1507.903,-1.000,0.234,0.000,52,2320,22
1514.900,0.108,0.548,0.000,53,2473,53
1515.932,-1.000,0.235,0.060,53,2320,38
1511.893,-1.000,5.189,0.056,53,5763,47
1531.911,-1.000,0.279,0.000,53,1938,2
1533.900,-1.000,0.232,0.000,53,1644,2
1535.933,-1.000,0.233,0.000,53,1644,51
1548.896,-1.000,0.232,0.000,53,1938,50
