48.835,0.121,0.739,0.000,1,2473,1
82.017,0.142,0.499,0.000,2,2473,2
89.024,0.089,0.488,0.000,3,2473,3
91.011,0.087,0.486,0.000,4,2473,4
102.002,0.088,0.487,0.000,5,2473,5
102.994,-1.000,0.222,0.000,5,1644,2
122.007,0.087,0.487,0.000,6,2473,6
129.011,0.087,0.489,0.000,7,2473,7
132.015,0.086,0.487,0.000,8,2473,8
140.009,0.089,0.485,0.000,9,2473,9
147.008,-1.000,0.222,0.000,9,1644,6
164.996,0.091,0.486,0.000,10,2473,10
167.012,0.087,0.486,0.000,11,2473,11
189.002,0.123,0.489,0.000,12,2473,12
195.017,0.087,0.450,0.000,13,2473,13
197.986,0.087,0.486,0.000,14,2473,14
199.999,0.087,0.453,0.000,15,2473,15
200.988,0.087,0.450,0.000,16,2473,16
212.013,0.088,0.487,0.000,17,2473,17
216.011,0.095,0.487,0.000,18,2473,18
217.008,0.088,0.486,0.000,19,2473,19
280.004,0.104,0.463,0.000,20,2473,20
296.982,-1.000,0.224,0.000,20,2320,20
307.988,0.090,0.489,0.000,21,2473,21
326.990,0.092,0.453,0.000,22,2473,22
346.000,0.089,0.490,0.000,23,2473,23
357.985,0.088,0.487,0.000,24,2473,24
361.978,-1.000,0.223,0.000,24,1644,8
379.976,0.087,0.489,0.000,25,2473,25
384.003,0.094,0.487,0.000,26,2473,26
385.998,0.087,0.451,0.000,27,2473,27
393.982,0.087,0.451,0.000,28,2473,28
397.981,0.086,0.486,0.000,29,2473,29
426.998,0.088,0.458,0.000,30,2473,30
449.978,0.088,0.451,0.000,31,2473,31
455.988,0.087,0.486,0.000,32,2473,32
456.978,0.087,0.485,0.000,33,2473,33
467.998,-1.000,0.223,0.000,33,2320,9
492.979,0.105,0.468,0.000,35,2473,34
492.979,0.155,0.802,0.000,35,2473,35
495.984,-1.000,0.223,0.000,35,1644,34
503.965,-1.000,0.222,0.000,35,2320,5
514.968,-1.000,0.224,0.000,35,1644,11
523.975,0.088,0.487,0.000,36,2473,36
525.962,-1.000,0.223,0.000,36,1644,5
530.977,0.127,0.453,0.000,37,2473,37
541.972,0.088,0.487,0.000,38,2473,38
545.973,0.088,0.451,0.000,39,2473,39
549.963,0.086,0.486,0.000,40,2473,40
558.973,0.089,0.488,0.000,41,2473,41
563.959,-1.000,0.223,0.000,41,1644,32
567.961,0.088,0.487,0.000,42,2473,42
575.986,-1.000,5.327,0.071,42,5763,32
634.972,0.124,0.490,0.000,43,2473,43
640.980,0.086,0.486,0.000,44,2473,44
641.966,-1.000,5.044,0.061,44,5763,5
647.968,-1.000,0.259,0.000,44,1923,20
648.958,-1.000,0.221,0.000,44,1938,9
694.980,-1.000,0.223,0.000,44,1644,39
696.960,0.124,0.489,0.000,45,2473,45
712.970,-1.000,0.224,0.000,45,1644,13
716.975,0.088,0.487,0.000,46,2473,46
721.953,0.087,0.451,0.000,47,2473,47
735.981,0.087,0.487,0.000,48,2473,48
764.960,-1.000,0.224,0.000,48,1644,17
777.969,0.125,0.454,0.000,49,2473,49
786.955,-1.000,0.224,0.000,49,1644,36
790.947,-1.000,0.222,0.000,49,1644,40
794.949,-1.000,5.604,0.000,49,703,9
809.975,-1.000,0.223,0.000,50,1644,35
809.975,0.096,0.513,0.000,50,2473,50
811.955,-1.000,0.223,0.000,50,1644,43
816.943,-1.000,0.223,0.000,50,2320,42
820.970,-1.000,0.223,0.000,50,1644,47
827.946,0.088,0.488,0.000,51,2473,51
833.950,-1.000,0.222,0.000,51,1644,46
839.961,-1.000,5.123,0.000,51,5763,39
845.971,0.099,0.490,0.000,52,2473,52
848.961,-1.000,2.959,0.000,52,1644,18
845.971,-1.000,6.224,0.000,52,1754,32
853.949,-1.000,0.223,0.000,52,1644,15
861.942,-1.000,0.222,0.000,52,1644,50
864.954,-1.000,0.224,0.000,52,2473,20
