49.407,0.116,0.759,0.000,1,2473,1
173.991,0.113,0.603,0.000,2,2473,2
195.003,-1.000,0.222,0.000,2,1644,2
197.993,0.108,0.453,0.000,3,2473,3
205.010,0.108,0.451,0.000,4,2473,4
247.005,0.107,0.492,0.000,5,2473,5
323.998,0.107,0.481,0.000,6,2473,6
348.002,0.107,0.451,0.000,7,2473,7
348.978,-1.000,0.219,0.000,7,1644,6
359.979,0.108,0.480,0.000,8,2473,8
389.994,0.119,0.458,0.000,9,2473,9
481.979,0.108,0.451,0.000,10,2473,10
491.967,0.107,0.480,0.000,11,2473,11
572.977,0.109,0.540,0.000,12,2473,12
589.980,-1.000,0.222,0.000,12,1644,8
596.969,0.107,0.482,0.000,13,2473,13
606.966,0.106,0.482,0.000,14,2473,14
614.970,0.106,0.480,0.000,15,2473,15
618.984,0.107,0.481,0.000,16,2473,16
648.974,-1.000,0.222,0.000,16,2320,5
660.975,0.108,0.481,0.000,17,2473,17
670.973,-1.000,0.221,0.000,17,1644,5
675.979,0.097,0.480,0.000,18,2473,18
677.955,0.112,0.451,0.000,19,2473,19
717.965,-1.000,0.254,0.000,19,2320,9
786.972,-1.000,4.995,0.068,19,5763,5
839.959,-1.000,0.253,0.000,19,1644,11
898.964,-1.000,0.222,0.000,19,1938,9
914.957,0.110,0.539,0.000,20,2473,20
931.933,-1.000,0.252,0.000,20,2320,20
1018.943,0.123,0.489,0.000,21,2473,21
1044.953,-1.000,0.229,0.000,21,2320,1
1044.953,-1.000,5.399,0.000,21,703,9
1092.934,0.109,0.540,0.000,22,2473,22
1114.944,-1.000,0.252,0.000,22,1644,13
1154.927,-1.000,0.222,0.000,22,1644,1
1163.930,0.107,0.480,0.000,23,2473,23
1208.932,0.107,0.452,0.000,24,2473,24
1213.920,-1.000,0.221,0.000,24,1644,17
1268.925,-1.000,0.222,0.000,24,1644,15
1282.930,-1.000,0.223,0.000,24,1923,20
1283.929,-1.000,1.733,0.000,24,2653,9
1289.936,0.108,0.512,0.000,25,2473,25
1303.929,0.108,0.481,0.000,26,2473,26
1308.909,-1.000,1.689,0.000,26,1644,18
1311.924,0.110,1.299,0.000,27,2473,27
1308.909,-1.000,5.053,0.328,27,10112,6
1342.903,0.108,0.482,0.000,28,2473,28
1355.931,0.115,0.452,0.000,29,2473,29
1389.902,-1.000,0.222,0.000,29,1644,6
1393.904,-1.000,0.221,0.000,29,2320,3
1413.902,-1.000,4.731,0.000,29,5763,11
1432.906,-1.000,4.664,0.000,29,5763,13
1464.910,0.108,0.543,0.000,30,2473,30
1470.910,-1.000,0.253,0.000,30,1644,12
1499.898,-1.000,0.222,0.000,30,2473,20
1548.891,-1.000,0.222,0.000,30,1938,2
1550.912,-1.000,0.189,0.000,30,1644,2
1553.897,0.107,0.479,0.000,31,2473,31
1574.911,0.113,0.453,0.000,32,2473,32
1578.901,0.107,0.450,0.000,33,2473,33
1640.899,-1.000,0.221,0.000,33,1923,11
1682.907,-1.000,0.222,0.000,33,1644,32
1689.888,-1.000,1.908,0.000,33,703,9
1694.906,-1.000,4.687,0.054,33,5763,32
1714.881,0.120,0.525,0.000,35,2473,34
1714.881,0.166,0.868,0.000,35,2473,35
1717.903,-1.000,0.221,0.000,35,1644,34
1775.892,-1.000,0.260,0.000,35,1644,4
1794.882,-1.000,0.253,0.000,35,1644,19
1830.882,0.108,0.511,0.000,36,2473,36
1831.888,-1.000,4.512,0.335,36,10112,1
1837.875,-1.000,0.253,0.000,36,1644,29
1843.890,-1.000,0.221,0.000,36,1644,7
1851.882,-1.000,0.223,0.000,36,1644,27
1854.895,0.107,0.516,0.000,37,2473,37
1874.868,-1.000,0.222,0.000,37,1938,6
1898.871,0.108,0.452,0.000,38,2473,38
1913.876,0.107,0.481,0.000,39,2473,39
1928.865,0.107,0.452,0.000,40,2473,40
1961.879,0.113,0.453,0.000,41,2473,41
1963.886,-1.000,5.679,0.000,41,1754,32
1975.868,-1.000,0.261,0.000,41,1644,26
1995.875,0.108,0.524,0.000,42,2473,42
2027.875,-1.000,0.222,0.000,42,1644,6
2028.874,-1.000,0.221,0.000,42,2320,22
2032.858,-1.000,0.222,0.000,42,1644,35
2062.871,-1.000,0.222,0.000,42,1644,39
2086.870,-1.000,1.702,0.000,42,2655,9
2093.857,-1.000,0.251,0.000,42,1644,36
2094.856,-1.000,4.746,0.000,42,5763,29
2121.863,-1.000,0.251,0.000,42,1644,11
2126.866,-1.000,1.607,0.000,42,6083,1
2169.856,-1.000,0.254,0.000,42,1644,40
2207.850,-1.000,4.728,0.000,42,5763,39
2244.856,-1.000,0.253,0.000,42,2320,42
2247.852,0.113,0.541,0.000,43,2473,43
2266.837,0.107,0.481,0.000,44,2473,44
2275.861,-1.000,0.231,0.000,44,1644,41
2276.842,-1.000,0.223,0.000,44,1644,28
2289.843,-1.000,0.223,0.000,44,2473,13
2299.836,-1.000,1.343,0.000,44,1659,9
2326.838,-1.000,4.699,0.000,44,5763,17
2357.848,-1.000,0.252,0.000,44,1644,42
2379.840,-1.000,0.252,0.000,44,1644,3
2388.839,-1.000,0.223,0.000,44,1644,31
2424.834,-1.000,0.223,0.000,44,1644,43
2465.835,-1.000,0.231,0.000,44,2320,38
2473.845,-1.000,0.222,0.000,44,1644,33
2478.829,0.110,0.512,0.000,45,2473,45
2499.832,-1.000,0.252,0.000,45,1938,15
2553.835,0.109,0.482,0.000,46,2473,46
2571.837,0.107,0.452,0.000,47,2473,47
2579.817,-1.000,0.223,0.000,47,1644,5
2610.816,-1.000,4.776,0.000,47,5763,7
2620.823,-1.000,0.253,0.000,47,1938,27
2623.836,0.107,0.510,0.000,48,2473,48
2632.838,-1.000,0.223,0.000,48,1938,34
2657.835,-1.000,0.223,0.000,48,1644,45
2670.828,-1.000,0.227,0.000,48,1644,46
2670.828,-1.000,0.315,0.000,48,1644,47
2678.813,-1.000,1.399,0.000,48,311,9
2689.815,-1.000,0.253,0.000,48,2320,23
2695.832,-1.000,1.644,0.000,48,1596,1
2702.804,-1.000,1.790,0.000,48,703,9
2735.818,-1.000,4.715,0.000,48,5763,43
2767.829,-1.000,1.432,0.000,48,5763,11
2776.803,-1.000,0.258,0.000,48,1644,32
2783.819,0.111,0.541,0.000,49,2473,49
2808.817,-1.000,4.450,0.305,49,10112,41
2820.823,-1.000,4.662,0.000,49,5763,47
2860.797,-1.000,4.396,0.322,49,10112,46
2873.802,-1.000,0.251,0.000,49,2473,7
2895.803,-1.000,0.230,0.000,49,1644,10
2903.809,0.109,0.541,0.000,50,2473,50
2925.800,-1.000,0.682,0.000,50,1644,22
2924.789,-1.000,4.930,0.000,50,5763,45
