49.233,0.110,0.754,0.000,1,2473,1
108.011,0.147,0.571,0.000,2,2473,2
118.995,0.107,0.477,0.000,3,2473,3
122.017,0.106,0.476,0.000,4,2473,4
129.017,-1.000,0.219,0.000,4,1644,2
141.993,0.107,0.476,0.000,5,2473,5
177.998,0.107,0.476,0.000,6,2473,6
189.000,0.107,0.475,0.000,7,2473,7
195.015,0.115,0.446,0.000,8,2473,8
203.005,-1.000,0.218,0.000,8,1644,6
208.008,0.107,0.475,0.000,9,2473,9
251.004,0.106,0.450,0.000,10,2473,10
255.996,0.105,0.475,0.000,11,2473,11
293.985,0.107,0.476,0.000,12,2473,12
305.002,0.113,0.447,0.000,13,2473,13
309.990,0.104,0.475,0.000,14,2473,14
313.006,0.105,0.474,0.000,15,2473,15
314.978,0.105,0.455,0.000,16,2473,16
334.993,0.128,0.452,0.000,17,2473,17
341.991,0.113,0.475,0.000,18,2473,18
342.992,0.106,0.475,0.000,19,2473,19
424.989,-1.000,0.228,0.000,19,1644,8
452.977,0.107,0.476,0.000,20,2473,20
469.973,-1.000,0.219,0.000,20,2320,20
501.968,0.106,0.476,0.000,21,2473,21
535.968,-1.000,0.224,0.000,22,2320,9
535.968,0.114,0.472,0.000,22,2473,22
543.981,-1.000,0.219,0.000,22,2320,5
565.961,-1.000,0.219,0.000,22,1644,5
569.978,0.107,0.475,0.000,23,2473,23
590.962,0.107,0.477,0.000,24,2473,24
603.965,-1.000,0.220,0.000,24,1644,11
627.974,0.108,0.476,0.000,25,2473,25
634.976,0.105,0.457,0.000,26,2473,26
638.981,0.106,0.475,0.000,27,2473,27
652.974,0.106,0.476,0.000,28,2473,28
658.970,0.109,0.475,0.000,29,2473,29
681.974,-1.000,5.350,0.064,29,5763,5
709.975,0.106,0.534,0.000,30,2473,30
716.975,-1.000,0.219,0.000,30,1938,9
751.969,0.106,0.477,0.000,31,2473,31
760.966,0.105,0.477,0.000,32,2473,32
762.972,0.105,0.474,0.000,33,2473,33
820.952,-1.000,0.227,0.000,33,1923,20
822.970,-1.000,0.219,0.000,33,1644,13
826.968,0.123,0.459,0.000,35,2473,34
826.968,0.167,0.804,0.000,35,2473,35
829.955,-1.000,0.218,0.000,35,1644,34
862.966,-1.000,5.624,0.000,35,703,9
868.939,-1.000,0.249,0.000,35,1644,32
880.955,0.114,1.850,0.000,36,2473,36
880.955,-1.000,5.438,0.054,36,5763,32
887.954,-1.000,0.249,0.000,36,1644,17
891.946,0.106,0.515,0.000,37,2473,37
912.945,0.107,0.475,0.000,38,2473,38
919.947,0.106,0.476,0.000,39,2473,39
925.942,0.107,0.476,0.000,40,2473,40
941.950,0.107,0.450,0.000,41,2473,41
957.944,0.106,0.476,0.000,42,2473,42
966.941,-1.000,0.249,0.000,42,1644,15
974.936,-1.000,0.227,0.000,42,1644,18
1037.935,-1.000,0.229,0.000,42,2473,20
1044.943,-1.000,0.230,0.000,42,2320,1
1068.938,-1.000,0.221,0.000,42,1644,39
1074.949,0.114,0.488,0.000,43,2473,43
1083.951,0.106,0.533,0.000,44,2473,44
1101.924,-1.000,1.802,0.000,44,2653,9
1140.930,-1.000,1.752,0.000,44,1644,29
1143.933,-1.000,1.256,0.000,44,1644,35
1144.931,-1.000,0.347,0.000,44,1644,36
1140.930,-1.000,5.508,0.124,44,5763,13
1154.938,-1.000,0.286,0.000,44,1644,1
1150.920,-1.000,5.795,0.000,44,1754,32
1166.925,-1.000,0.280,0.000,44,1644,40
1162.923,-1.000,5.025,0.329,44,10112,6
1177.937,-1.000,1.723,0.000,44,1644,27
1177.937,-1.000,5.196,0.117,45,5763,11
1182.936,0.109,0.553,0.000,45,2473,45
1191.941,-1.000,0.249,0.000,45,1644,12
1206.919,-1.000,0.221,0.000,45,2320,42
1217.935,0.108,0.536,0.000,46,2473,46
1213.914,-1.000,5.469,0.000,46,5763,39
1226.915,0.107,0.477,0.000,47,2473,47
1243.917,-1.000,0.219,0.000,47,1644,6
1250.915,0.106,0.477,0.000,48,2473,48
1251.912,-1.000,0.218,0.000,48,1644,43
1255.913,-1.000,0.221,0.000,48,1644,41
1306.917,-1.000,0.220,0.000,48,1644,26
1314.917,-1.000,0.228,0.000,48,2320,3
1319.928,-1.000,0.219,0.000,48,1644,42
1324.918,0.116,0.494,0.000,49,2473,49
1325.913,-1.000,0.220,0.000,49,1644,47
1334.924,-1.000,0.228,0.000,49,1644,46
1361.902,-1.000,0.220,0.000,49,1644,45
1381.923,0.107,0.477,0.000,50,2473,50
1398.915,-1.000,5.112,0.120,50,5763,29
1405.900,-1.000,0.250,0.000,50,1923,11
1411.908,0.107,0.507,0.000,51,2473,51
1433.900,-1.000,0.220,0.000,51,1644,50
1443.921,0.106,0.476,0.000,52,2473,52
1459.900,-1.000,0.221,0.000,52,1644,19
1471.915,-1.000,0.220,0.000,52,2320,22
1479.902,-1.000,0.255,0.000,53,2320,38
1479.902,0.114,0.531,0.000,53,2473,53
1475.916,-1.000,5.618,0.054,53,5763,47
1482.917,-1.000,0.250,0.000,53,1938,2
1484.915,-1.000,0.188,0.000,53,1644,2
1499.918,-1.000,0.219,0.000,53,1644,51
1507.920,-1.000,1.829,0.000,53,703,9
1512.919,-1.000,0.249,0.000,53,1938,50
1524.898,-1.000,4.769,0.306,53,10112,46
1562.906,-1.000,4.977,0.121,53,5763,43
1584.893,0.108,0.544,0.000,54,2473,54
1586.910,-1.000,0.256,0.000,54,1644,28
1586.910,-1.000,0.343,0.000,54,1644,31
1605.889,-1.000,0.219,0.000,54,1938,51
1612.904,-1.000,0.189,0.000,54,1644,51
1628.882,-1.000,5.030,0.150,54,5763,45
1634.910,0.107,0.516,0.000,55,2473,55
1641.890,0.107,0.476,0.000,56,2473,56
1657.908,-1.000,0.251,0.000,56,1644,33
1682.887,0.106,0.477,0.000,57,2473,57
1684.892,-1.000,0.229,0.000,57,1644,7
1692.903,-1.000,0.219,0.000,57,1644,4
1700.883,0.107,0.477,0.000,58,2473,58
1728.875,-1.000,0.220,0.000,58,1938,6
1744.897,-1.000,0.227,0.000,58,1938,34
1766.884,0.107,0.477,0.000,59,2473,59
1777.896,0.107,0.447,0.000,60,2473,60
1788.888,-1.000,4.849,0.308,60,10112,41
1831.892,-1.000,4.760,0.331,60,10112,1
1868.878,0.136,0.521,0.000,61,2473,61
1874.890,0.107,0.456,0.000,62,2473,62
1879.873,0.106,0.476,0.000,63,2473,63
1881.877,-1.000,0.220,0.000,63,1644,6
1886.890,-1.000,0.220,0.000,63,1644,11
1887.880,0.107,0.474,0.000,64,2473,64
1888.872,-1.000,5.059,0.148,64,5763,51
1901.879,0.106,0.534,0.000,65,2473,65
1904.863,-1.000,1.569,0.000,65,2655,9
1922.881,-1.000,0.251,0.000,65,1644,53
1933.889,0.106,0.505,0.000,66,2473,66
1935.871,-1.000,0.221,0.000,66,1644,49
1938.882,-1.000,0.219,0.000,66,1644,50
1947.874,-1.000,0.220,0.000,66,1938,27
1963.882,-1.000,0.220,0.000,66,1644,32
1998.871,-1.000,0.220,0.000,66,2473,13
2000.875,-1.000,5.088,0.151,66,5763,17
2015.878,-1.000,0.250,0.000,66,1644,39
2017.880,0.107,0.533,0.000,67,2473,67
2028.868,-1.000,0.221,0.000,67,1644,58
2033.866,0.105,0.474,0.000,68,2473,68
2067.851,0.106,0.503,0.000,69,2473,69
2068.872,0.105,0.474,0.000,70,2473,70
2070.875,-1.000,4.858,0.313,70,10112,40
2095.867,-1.000,0.281,0.000,70,2320,23
2105.859,-1.000,0.249,0.000,70,1644,63
2117.851,-1.000,1.443,0.000,70,1659,9
2127.852,-1.000,1.500,0.095,70,6083,1
2146.869,-1.000,1.752,0.000,70,1644,37
2146.869,-1.000,5.240,0.119,70,5763,33
2160.870,0.108,0.533,0.000,71,2473,71
2168.859,-1.000,0.251,0.000,71,1644,55
2189.845,-1.000,0.249,0.000,71,1644,67
2197.850,-1.000,0.220,0.000,71,1938,15
2205.862,0.107,0.476,0.000,72,2473,72
2210.862,-1.000,0.220,0.000,72,1644,48
2224.852,-1.000,0.220,0.000,72,1938,32
2250.845,0.107,0.477,0.000,73,2473,73
2281.852,0.106,0.449,0.000,74,2473,74
2300.863,-1.000,0.262,0.000,74,1644,3
2320.855,-1.000,0.219,0.000,74,1644,74
2330.845,0.125,1.892,0.000,75,2473,75
2330.845,-1.000,5.522,0.152,75,5763,50
2350.857,-1.000,0.250,0.000,75,1644,68
2354.844,-1.000,0.218,0.000,75,1644,75
2365.852,-1.000,0.220,0.000,75,2473,32
2368.857,-1.000,0.219,0.000,75,1644,22
2373.855,-1.000,0.220,0.000,75,1644,44
2378.831,-1.000,5.019,0.053,75,5763,68
2394.851,-1.000,1.453,0.120,75,5763,39
2402.827,-1.000,0.249,0.000,75,1644,25
2403.845,-1.000,0.220,0.000,75,1644,34
2410.839,0.109,0.534,0.000,76,2473,76
2419.832,-1.000,0.250,0.000,76,1644,38
2440.842,-1.000,0.220,0.000,76,1644,24
2441.832,-1.000,0.219,0.000,76,1938,22
2443.830,0.106,0.476,0.000,77,2473,77
2444.824,-1.000,0.218,0.000,77,1923,39
2451.826,-1.000,5.057,0.150,77,5763,7
2474.828,-1.000,0.250,0.000,77,1644,5
2483.846,-1.000,5.636,0.000,77,1760,51
2496.824,-1.000,1.352,0.000,77,311,9
2504.820,0.114,0.542,0.000,78,2473,78
2505.831,-1.000,0.251,0.000,78,2320,57
2515.823,0.106,0.476,0.000,79,2473,79
2517.826,-1.000,0.218,0.000,79,1644,32
2519.821,0.105,0.474,0.000,80,2473,80
2520.841,-1.000,1.857,0.000,80,703,9
2532.826,-1.000,1.442,0.122,80,5763,11
2573.828,0.105,0.506,0.000,81,2473,81
2587.839,-1.000,0.220,0.000,81,1938,38
2595.812,-1.000,0.220,0.000,81,1644,72
2598.820,-1.000,0.218,0.000,81,1644,80
2606.828,-1.000,0.219,0.000,81,1644,67
2624.835,0.107,0.455,0.000,82,2473,82
2629.816,-1.000,1.384,0.000,82,5763,51
2640.814,-1.000,0.251,0.000,82,1644,30
2657.818,-1.000,5.049,0.150,82,5763,25
2664.820,-1.000,0.250,0.000,82,1644,10
2696.833,-1.000,1.590,0.000,82,1596,1
2701.832,-1.000,0.248,0.000,82,1644,57
2705.829,-1.000,1.353,0.054,82,5763,32
2715.812,-1.000,0.249,0.000,82,2473,7
2717.813,0.108,0.535,0.000,83,2473,83
2720.826,-1.000,0.220,0.000,83,1644,22
2730.815,-1.000,0.220,0.000,83,1644,27
2736.805,-1.000,4.758,0.303,83,10112,34
2764.811,-1.000,0.252,0.000,83,1644,21
2765.812,0.106,0.507,0.000,84,2473,84
2773.809,0.109,0.444,0.000,85,2473,85
2778.824,-1.000,8.900,0.326,85,10112,75
2780.801,-1.000,8.014,0.000,85,5763,72
2789.801,-1.000,0.249,0.000,85,1644,16
2806.821,-1.000,0.220,0.000,85,1644,17
2835.811,-1.000,4.761,0.306,85,10112,31
2840.812,-1.000,0.208,0.000,85,1644,82
2841.818,-1.000,1.506,0.123,85,6083,46
2848.822,0.108,0.533,0.000,86,2473,86
